State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Kentucky,9/28/2013,"3,813",9/21/2013,"29,269","1,721,968",1.7,,,
Kentucky,10/5/2013,"5,933",9/28/2013,"27,620","1,736,339",1.59,,,
Kentucky,10/12/2013,"3,755",10/5/2013,"28,365","1,736,339",1.63,,,
Kentucky,10/19/2013,"3,851",10/12/2013,"27,735","1,736,339",1.6,,,
Kentucky,10/26/2013,"3,775",10/19/2013,"28,270","1,736,339",1.63,,,
Kentucky,11/2/2013,"4,485",10/26/2013,"27,708","1,736,339",1.6,,,
Kentucky,11/9/2013,"3,905",11/2/2013,"27,929","1,736,339",1.61,,,
Kentucky,11/16/2013,"3,523",11/9/2013,"27,184","1,736,339",1.57,,,
Kentucky,11/23/2013,"3,884",11/16/2013,"28,244","1,736,339",1.63,,,
Kentucky,11/30/2013,"5,422",11/23/2013,"26,385","1,736,339",1.52,,,
Kentucky,12/7/2013,"4,584",11/30/2013,"30,729","1,736,339",1.77,,,
Kentucky,12/14/2013,"5,377",12/7/2013,"29,920","1,736,339",1.72,,,
Kentucky,12/21/2013,"6,915",12/14/2013,"30,578","1,736,339",1.76,,,
Kentucky,12/28/2013,"11,578",12/21/2013,"30,335","1,736,339",1.75,,,
Kentucky,1/4/2014,"9,426",12/28/2013,"32,413","1,749,993",1.85,,,
Kentucky,1/11/2014,"8,414",1/4/2014,"40,202","1,749,993",2.3,,,
Kentucky,1/18/2014,"4,960",1/11/2014,"39,142","1,749,993",2.24,,,
Kentucky,1/25/2014,"4,842",1/18/2014,"39,532","1,749,993",2.26,,,
Kentucky,2/1/2014,"5,313",1/25/2014,"39,390","1,749,993",2.25,,,
Kentucky,2/8/2014,"5,053",2/1/2014,"38,926","1,749,993",2.22,,,
Kentucky,2/15/2014,"4,181",2/8/2014,"40,047","1,749,993",2.29,,,
Kentucky,2/22/2014,"3,760",2/15/2014,"39,032","1,749,993",2.23,,,
Kentucky,3/1/2014,"3,794",2/22/2014,"38,131","1,749,993",2.18,,,
Kentucky,3/8/2014,"4,266",3/1/2014,"34,868","1,749,993",1.99,,,
Kentucky,3/15/2014,"3,705",3/8/2014,"35,596","1,749,993",2.03,,,
Kentucky,3/22/2014,"3,075",3/15/2014,"33,252","1,749,993",1.9,,,
Kentucky,3/29/2014,"4,194",3/22/2014,"32,646","1,749,993",1.87,,,
Kentucky,4/5/2014,"3,495",3/29/2014,"28,089","1,764,379",1.59,,,
Kentucky,4/12/2014,"3,489",4/5/2014,"31,468","1,764,379",1.78,,,
Kentucky,4/19/2014,"3,149",4/12/2014,"27,231","1,764,379",1.54,,,
Kentucky,4/26/2014,"3,053",4/19/2014,"28,284","1,764,379",1.6,,,
Kentucky,5/3/2014,"3,488",4/26/2014,"25,460","1,764,379",1.44,,,
Kentucky,5/10/2014,"3,406",5/3/2014,"26,857","1,764,379",1.52,,,
Kentucky,5/17/2014,"3,931",5/10/2014,"25,206","1,764,379",1.43,,,
Kentucky,5/24/2014,"3,171",5/17/2014,"26,519","1,764,379",1.5,,,
Kentucky,5/31/2014,"3,329",5/24/2014,"25,627","1,764,379",1.45,,,
Kentucky,6/7/2014,"3,605",5/31/2014,"26,248","1,764,379",1.49,,,
Kentucky,6/14/2014,"3,472",6/7/2014,"25,835","1,764,379",1.46,,,
Kentucky,6/21/2014,"3,670",6/14/2014,"26,444","1,764,379",1.5,,,
Kentucky,6/28/2014,"4,289",6/21/2014,"25,715","1,764,379",1.46,,,
Kentucky,7/5/2014,"6,133",6/28/2014,"26,228","1,764,379",1.49,,,
Kentucky,7/12/2014,"4,460",7/5/2014,"27,584","1,779,798",1.55,,,
Kentucky,7/19/2014,"3,501",7/12/2014,"27,508","1,779,798",1.55,,,
Kentucky,7/26/2014,"3,126",7/19/2014,"26,421","1,779,798",1.48,,,
Kentucky,8/2/2014,"3,057",7/26/2014,"26,266","1,779,798",1.48,,,
Kentucky,8/9/2014,"3,144",8/2/2014,"25,231","1,779,798",1.42,,,
Kentucky,8/16/2014,"2,643",8/9/2014,"24,761","1,779,798",1.39,,,
Kentucky,8/23/2014,"2,853",8/16/2014,"24,606","1,779,798",1.38,,,
Kentucky,8/30/2014,"2,529",8/23/2014,"23,163","1,779,798",1.3,,,
Kentucky,9/6/2014,"2,442",8/30/2014,"23,141","1,779,798",1.3,,,
Kentucky,9/13/2014,"2,417",9/6/2014,"21,995","1,779,798",1.24,,,
Kentucky,9/20/2014,"2,933",9/13/2014,"22,274","1,779,798",1.25,,,
Kentucky,9/27/2014,"2,747",9/20/2014,"21,205","1,779,798",1.19,,,
Kentucky,10/4/2014,"3,230",9/27/2014,"21,693","1,779,798",1.22,,,
Kentucky,10/11/2014,"3,533",10/4/2014,"20,773","1,784,260",1.16,,,
Kentucky,10/18/2014,"3,030",10/11/2014,"21,377","1,784,260",1.2,,,
Kentucky,10/25/2014,"2,751",10/18/2014,"21,143","1,784,260",1.18,,,
Kentucky,11/1/2014,"3,208",10/25/2014,"20,982","1,784,260",1.18,,,
